pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
35329.00,15596.00,pepperoni_s,1.00,18-09-2015,12:03:53,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35330.00,15596.00,veggie_veg_s,1.00,18-09-2015,12:03:53,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35331.00,15597.00,spicy_ital_m,1.00,18-09-2015,12:16:54,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35332.00,15598.00,big_meat_s,1.00,18-09-2015,12:23:28,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
35333.00,15599.00,classic_dlx_s,1.00,18-09-2015,12:32:25,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35334.00,15599.00,spicy_ital_m,1.00,18-09-2015,12:32:25,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35335.00,15600.00,big_meat_s,1.00,18-09-2015,12:33:41,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
35336.00,15600.00,cali_ckn_l,1.00,18-09-2015,12:33:41,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35337.00,15601.00,green_garden_s,1.00,18-09-2015,12:34:57,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
35338.00,15602.00,cali_ckn_m,1.00,18-09-2015,12:39:17,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35339.00,15603.00,ckn_pesto_l,1.00,18-09-2015,12:46:27,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35340.00,15603.00,classic_dlx_m,1.00,18-09-2015,12:46:27,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35341.00,15604.00,hawaiian_l,1.00,18-09-2015,12:47:42,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35342.00,15605.00,bbq_ckn_s,1.00,18-09-2015,13:07:45,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
35343.00,15605.00,mexicana_l,1.00,18-09-2015,13:07:45,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
35344.00,15605.00,southw_ckn_s,1.00,18-09-2015,13:07:45,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35345.00,15606.00,ital_cpcllo_m,1.00,18-09-2015,13:11:58,16.00,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
35346.00,15606.00,sicilian_m,1.00,18-09-2015,13:11:58,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
35347.00,15607.00,five_cheese_l,1.00,18-09-2015,13:12:30,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35348.00,15607.00,green_garden_m,1.00,18-09-2015,13:12:30,16.00,16,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
35349.00,15607.00,spicy_ital_m,1.00,18-09-2015,13:12:30,16.50,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35350.00,15608.00,spicy_ital_s,1.00,18-09-2015,13:12:54,12.50,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35351.00,15609.00,ckn_pesto_m,1.00,18-09-2015,13:16:13,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35352.00,15609.00,classic_dlx_m,1.00,18-09-2015,13:16:13,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35353.00,15609.00,ital_supr_s,1.00,18-09-2015,13:16:13,12.50,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
35354.00,15609.00,veggie_veg_s,1.00,18-09-2015,13:16:13,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35355.00,15610.00,peppr_salami_l,1.00,18-09-2015,13:18:37,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
35356.00,15610.00,prsc_argla_m,1.00,18-09-2015,13:18:37,16.50,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
35357.00,15610.00,thai_ckn_l,1.00,18-09-2015,13:18:37,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35358.00,15610.00,the_greek_xl,1.00,18-09-2015,13:18:37,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35359.00,15611.00,five_cheese_l,1.00,18-09-2015,13:37:54,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35360.00,15611.00,southw_ckn_l,1.00,18-09-2015,13:37:54,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35361.00,15612.00,calabrese_m,1.00,18-09-2015,13:44:50,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
35362.00,15612.00,cali_ckn_l,1.00,18-09-2015,13:44:50,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35363.00,15612.00,five_cheese_l,1.00,18-09-2015,13:44:50,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35364.00,15612.00,green_garden_s,1.00,18-09-2015,13:44:50,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
35365.00,15612.00,napolitana_s,1.00,18-09-2015,13:44:50,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
35366.00,15612.00,pepperoni_l,2.00,18-09-2015,13:44:50,15.25,30.5,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35367.00,15612.00,pepperoni_s,1.00,18-09-2015,13:44:50,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35368.00,15612.00,peppr_salami_m,1.00,18-09-2015,13:44:50,16.50,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
35369.00,15612.00,prsc_argla_l,2.00,18-09-2015,13:44:50,20.75,41.5,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
35370.00,15612.00,thai_ckn_s,1.00,18-09-2015,13:44:50,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35371.00,15613.00,pepperoni_l,1.00,18-09-2015,13:45:37,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35372.00,15614.00,classic_dlx_s,1.00,18-09-2015,13:45:49,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35373.00,15614.00,hawaiian_l,1.00,18-09-2015,13:45:49,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35374.00,15614.00,spin_pesto_s,1.00,18-09-2015,13:45:49,12.50,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
35375.00,15615.00,five_cheese_l,1.00,18-09-2015,13:50:36,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35376.00,15615.00,spicy_ital_l,1.00,18-09-2015,13:50:36,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35377.00,15615.00,thai_ckn_l,1.00,18-09-2015,13:50:36,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35378.00,15615.00,veggie_veg_m,1.00,18-09-2015,13:50:36,16.00,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35379.00,15616.00,ckn_pesto_l,1.00,18-09-2015,14:29:58,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35380.00,15616.00,southw_ckn_l,1.00,18-09-2015,14:29:58,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35381.00,15617.00,mexicana_s,1.00,18-09-2015,15:59:35,12.00,12,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
35382.00,15617.00,pepperoni_m,1.00,18-09-2015,15:59:35,12.50,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35383.00,15617.00,pepperoni_s,1.00,18-09-2015,15:59:35,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35384.00,15617.00,veggie_veg_s,1.00,18-09-2015,15:59:35,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35385.00,15618.00,mediterraneo_s,1.00,18-09-2015,16:04:34,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35386.00,15619.00,four_cheese_l,1.00,18-09-2015,16:31:49,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
35387.00,15619.00,ital_veggie_l,1.00,18-09-2015,16:31:49,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
35388.00,15619.00,mediterraneo_l,1.00,18-09-2015,16:31:49,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35389.00,15619.00,southw_ckn_l,1.00,18-09-2015,16:31:49,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35390.00,15620.00,hawaiian_s,1.00,18-09-2015,16:45:06,10.50,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35391.00,15620.00,soppressata_m,1.00,18-09-2015,16:45:06,16.50,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
35392.00,15620.00,thai_ckn_s,1.00,18-09-2015,16:45:06,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35393.00,15621.00,five_cheese_l,1.00,18-09-2015,17:07:36,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35394.00,15622.00,cali_ckn_l,1.00,18-09-2015,17:16:37,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35395.00,15622.00,hawaiian_l,1.00,18-09-2015,17:16:37,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35396.00,15623.00,ital_cpcllo_l,1.00,18-09-2015,17:23:12,20.50,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
35397.00,15623.00,peppr_salami_l,1.00,18-09-2015,17:23:12,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
35398.00,15624.00,napolitana_l,1.00,18-09-2015,17:25:09,20.50,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
35399.00,15625.00,hawaiian_m,1.00,18-09-2015,17:29:44,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35400.00,15626.00,spicy_ital_l,1.00,18-09-2015,17:32:09,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35401.00,15627.00,pepperoni_l,1.00,18-09-2015,17:46:38,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35402.00,15628.00,southw_ckn_m,1.00,18-09-2015,17:48:07,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35403.00,15629.00,ckn_pesto_l,1.00,18-09-2015,17:54:57,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35404.00,15629.00,pepperoni_l,1.00,18-09-2015,17:54:57,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35405.00,15629.00,the_greek_l,1.00,18-09-2015,17:54:57,20.50,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35406.00,15629.00,the_greek_xl,1.00,18-09-2015,17:54:57,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35407.00,15630.00,cali_ckn_m,1.00,18-09-2015,18:03:24,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35408.00,15631.00,classic_dlx_m,1.00,18-09-2015,18:05:21,16.00,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35409.00,15632.00,ital_supr_m,1.00,18-09-2015,18:17:19,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
35410.00,15632.00,mediterraneo_s,1.00,18-09-2015,18:17:19,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35411.00,15633.00,hawaiian_l,1.00,18-09-2015,18:20:30,16.50,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
35412.00,15633.00,southw_ckn_l,1.00,18-09-2015,18:20:30,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35413.00,15634.00,pepperoni_s,1.00,18-09-2015,18:26:09,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35414.00,15635.00,sicilian_s,1.00,18-09-2015,18:31:46,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
35415.00,15635.00,spicy_ital_l,1.00,18-09-2015,18:31:46,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35416.00,15636.00,spinach_fet_m,1.00,18-09-2015,18:34:40,16.00,16,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
35417.00,15637.00,five_cheese_l,1.00,18-09-2015,18:36:53,18.50,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
35418.00,15637.00,four_cheese_l,1.00,18-09-2015,18:36:53,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
35419.00,15638.00,ckn_pesto_l,1.00,18-09-2015,18:51:18,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35420.00,15638.00,classic_dlx_l,1.00,18-09-2015,18:51:18,20.50,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35421.00,15638.00,veggie_veg_l,1.00,18-09-2015,18:51:18,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35422.00,15639.00,mediterraneo_s,1.00,18-09-2015,18:57:17,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35423.00,15639.00,sicilian_s,1.00,18-09-2015,18:57:17,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
35424.00,15640.00,ckn_pesto_m,1.00,18-09-2015,18:57:58,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
35425.00,15640.00,sicilian_l,1.00,18-09-2015,18:57:58,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
35426.00,15641.00,veggie_veg_s,1.00,18-09-2015,19:06:36,12.00,12,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35427.00,15642.00,ital_veggie_s,1.00,18-09-2015,19:21:43,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
35428.00,15642.00,napolitana_m,1.00,18-09-2015,19:21:43,16.00,16,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
35429.00,15643.00,cali_ckn_l,1.00,18-09-2015,19:48:24,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35430.00,15644.00,green_garden_s,1.00,18-09-2015,19:53:52,12.00,12,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
35431.00,15645.00,southw_ckn_m,1.00,18-09-2015,20:01:02,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
35432.00,15645.00,veggie_veg_l,1.00,18-09-2015,20:01:02,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
35433.00,15646.00,four_cheese_l,1.00,18-09-2015,20:06:28,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
35434.00,15647.00,mediterraneo_l,1.00,18-09-2015,20:17:37,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35435.00,15648.00,pep_msh_pep_s,1.00,18-09-2015,20:21:52,11.00,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
35436.00,15648.00,the_greek_xl,1.00,18-09-2015,20:21:52,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35437.00,15649.00,classic_dlx_s,1.00,18-09-2015,20:22:20,12.00,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
35438.00,15649.00,ital_veggie_l,1.00,18-09-2015,20:22:20,21.00,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
35439.00,15650.00,cali_ckn_s,1.00,18-09-2015,20:48:30,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
35440.00,15650.00,spicy_ital_l,1.00,18-09-2015,20:48:30,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
35441.00,15650.00,spinach_fet_l,1.00,18-09-2015,20:48:30,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
35442.00,15650.00,thai_ckn_l,1.00,18-09-2015,20:48:30,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35443.00,15651.00,peppr_salami_s,1.00,18-09-2015,20:50:51,12.50,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
35444.00,15651.00,the_greek_xl,1.00,18-09-2015,20:50:51,25.50,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35445.00,15652.00,ital_veggie_m,1.00,18-09-2015,21:02:28,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
35446.00,15652.00,sicilian_l,1.00,18-09-2015,21:02:28,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
35447.00,15652.00,spinach_supr_s,1.00,18-09-2015,21:02:28,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
35448.00,15652.00,the_greek_m,1.00,18-09-2015,21:02:28,16.00,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
35449.00,15653.00,ital_supr_m,1.00,18-09-2015,21:03:10,16.50,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
35450.00,15653.00,napolitana_s,1.00,18-09-2015,21:03:10,12.00,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
35451.00,15653.00,pepperoni_s,1.00,18-09-2015,21:03:10,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
35452.00,15654.00,ital_supr_l,1.00,18-09-2015,21:08:38,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
35453.00,15654.00,spinach_supr_s,1.00,18-09-2015,21:08:38,12.50,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
35454.00,15655.00,mediterraneo_s,1.00,18-09-2015,21:11:24,12.00,12,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
35455.00,15655.00,spin_pesto_s,1.00,18-09-2015,21:11:24,12.50,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
35456.00,15655.00,thai_ckn_l,1.00,18-09-2015,21:11:24,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
35457.00,15656.00,bbq_ckn_l,1.00,18-09-2015,21:21:32,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
35458.00,15656.00,big_meat_s,1.00,18-09-2015,21:21:32,12.00,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
35459.00,15656.00,four_cheese_m,1.00,18-09-2015,21:21:32,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
35460.00,15656.00,sicilian_l,1.00,18-09-2015,21:21:32,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
